year,make,model,trim,body,transmission,vin,state,condition,odometer,color,mmr,sellingprice
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg570868,oh,44,14191,black,21100,20400
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d40f6020591,wi,5,4223,black,41800,42750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg571150,oh,48,14461,white,21100,20700
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af9fh004201,nv,47,5554,silver,15800,16300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca68fg561585,oh,47,12636,silver,21100,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg560948,oh,48,6255,silver,21400,21000
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh005761,ga,49,20444,white,14450,15600
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh005529,ga,46,22807,white,14200,15600
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg566463,sc,5,16013,off-white,18950,18500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg562805,oh,5,5414,purple,21500,21100
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af1fh005200,ga,49,20103,gray,15150,16100
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg564068,oh,5,7528,white,21400,21400
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdg7fl574554,ca,5,510,blue,43200,41500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg561429,oh,5,10364,silver,21300,21300
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a62fg590277,nv,5,456,black,19250,19750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca67fg563814,oh,5,8483,red,21300,21300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg571894,oh,46,15818,black,21000,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg559926,oh,48,11860,brown,21200,21000
2015,Kia,Forte,LX,Sedan,automatic,knafk4a6xf5260803,fl,46,6472,black,12400,12900
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg561668,oh,5,7984,brown,21400,21300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg562126,oh,5,9267,black,21300,21300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca67fg558998,oh,4,12972,black,21100,20300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg562119,oh,5,10664,black,21200,21200
2015,Kia,Sorento,LX,SUV,manual,5xykt3a68fg557293,ga,49,9637,silver,18800,20000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg571275,oh,49,10682,purple,21200,21200
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg563075,oh,48,11782,gray,21200,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg561126,oh,5,14258,black,21100,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg561364,oh,5,10674,white,21200,21300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg559485,oh,5,13340,brown,21100,20800
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh122924,sc,2,2204,silver,15850,13500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a6xfg553441,oh,5,11694,silver,19000,20800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg563230,oh,49,13047,white,21100,20900
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9fh574412,in,4,7661,gray,13850,9200
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg560951,oh,45,11642,—,21200,20900
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg559354,oh,5,9251,black,21300,21300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg560965,oh,48,14196,silver,21100,20700
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg561617,oh,49,16300,gray,21000,20800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg561522,oh,5,10336,—,21300,21300
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg5fl505294,va,5,9,blue,35900,34200
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg561706,oh,47,10308,blue,21300,21400
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af6fh038788,sc,2,15197,silver,15950,9000
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae0fh568840,sc,2,10504,brown,13900,11800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg560877,oh,5,12432,white,21200,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg571774,oh,5,11418,burgundy,21200,21200
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg561129,oh,42,11185,silver,21200,21100
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d48f6018524,wi,41,11915,brown,39600,40250
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy7f0436024,nj,28,16591,blue,20500,17400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg557338,oh,44,13090,burgundy,19300,19200
2015,Kia,Soul,+,Wagon,automatic,kndjp3a52f7754447,wi,45,4268,silver,14300,14200
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl4ff149409,tx,26,3166,burgundy,17300,16700
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc6fr192409,tx,5,21853,black,41600,42000
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc3fr104411,ne,41,6018,white,55700,54600
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve86ff145060,tx,4,4388,silver,43200,45250
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab8fn578112,in,2,73,gray,16050,6600
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt3fea63475,tx,5,14451,—,39000,39500
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb3fd165176,il,4,5,blue,13300,13700
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h78fr170788,tx,5,3427,white,13700,16300
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh038174,ca,1,9622,black,15450,8900
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg566456,tx,48,29188,white,18750,18000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy9f0436191,tx,47,28654,black,18950,18800
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy8f0436814,oh,44,20862,red,19250,19200
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7apxfl806431,ca,48,1793,blue,12700,13000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy5f0433000,tx,42,21914,gray,19200,19200
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a63fg594655,tx,5,16889,white,19350,18500
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je3fu016062,ca,41,7488,black,39900,39800
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue86ff158255,tx,43,7756,white,38900,39500
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc4fr221700,ga,47,12899,white,42300,42800
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl6ff126987,or,2,6960,burgundy,16750,13900
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4fh548199,ga,21,6588,silver,13850,9500
2015,GMC,Yukon,SLT,SUV,automatic,1gks1bkc1fr214934,or,2,9321,silver,46600,37500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f82fga04008,nj,49,15941,blue,33600,32700
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab5fn580464,ga,2,3433,gray,15800,12200
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u53f1181167,tx,44,13715,white,17800,17900
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap6fl809679,ga,2,16683,blue,9950,7300
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a66fg589451,nj,5,5908,gray,19150,17000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy1f0437075,tx,45,24724,red,19100,19200
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae3fh581095,ca,2,8496,silver,13800,7900
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc6fr180872,ca,48,23180,gray,46900,45750
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue89ff143135,nc,39,13909,white,38800,38500
2015,Chevrolet,Silverado 3500HD,Work Truck,Crew Cab,automatic,1gc4kyc86ff149319,pa,42,5536,white,39400,39500
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve87ff135976,il,43,16439,white,42200,42000
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff9f1010493,nj,48,2855,silver,24100,22000
2015,Chevrolet,Silverado 3500HD,Work Truck,Crew Cab,automatic,1gc4kyc85ff145231,pa,36,20692,white,38400,39300
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve82ff136419,tx,49,5372,white,43200,53000
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kveg2ff152238,nj,49,10206,white,40100,35250
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue89ff114265,nc,37,18229,white,38700,38500
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkcxfr158390,nj,4,15266,black,48100,48750
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc6fr216300,nj,26,9525,black,54900,50500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc7fr213108,nj,47,17039,black,57100,56500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f84fga04107,il,49,20663,black,33500,33500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc7fr207096,nj,41,15813,black,57200,56500
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc0fr230761,fl,27,4531,white,46400,42000
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2b67fea52313,il,44,11754,white,33000,33400
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap2fn327106,nj,29,6629,silver,15700,13500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap8fn331564,fl,21,9503,red,14950,14300
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap3fn301551,ga,43,18603,red,13450,17000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy4f0432467,tx,45,20870,red,19200,19400
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc5fh417853,fl,44,4836,blue,24100,23000
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc1fh418529,fl,5,7511,green,23300,23400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a67fg586302,ga,38,21693,black,18800,18000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc8fr226747,ga,5,12395,white,45000,44300
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fn309974,fl,42,18822,red,15800,16400
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy9f0445310,md,49,17846,blue,20400,20900
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxfn314667,fl,39,13220,black,14650,17000
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh023318,fl,43,16921,blue,15450,18200
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u54f1180111,fl,43,13185,black,17800,18200
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0fn311521,fl,45,11649,white,15900,17400
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap1fn311060,fl,43,18883,white,16050,16200
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c54fvw58937,fl,5,4841,gray,25800,27600
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff7f1022092,fl,43,4624,white,23600,24800
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff9f1020795,fl,44,5845,black,23500,24200
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve85ff139931,tx,41,21664,white,41500,42500
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve82ff145556,az,4,3786,white,43600,43000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkcxfr218861,fl,44,13777,black,44600,45000
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc8fr200156,tx,5,6244,silver,58500,58500
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc4fr148909,sc,5,26728,white,40900,41300
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc5fr225171,mi,42,16583,black,47900,47000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkcxfr145008,pa,41,25406,black,46800,47100
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl0ff164537,ca,1,5291,white,16700,8800
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc3fr201317,va,36,15753,black,53000,52400
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc0fr162922,fl,47,13603,silver,42700,43000
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl2ff112398,fl,44,16054,gray,18350,18800
2015,Ford,F-250 Super Duty,Platinum,Crew Cab,automatic,1ft7w2bt9fea02812,mo,5,3858,black,53900,54000
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f81fga15596,il,5,17763,white,33400,34400
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab9fn599096,pa,3,1140,white,15850,15300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f83fga21013,pa,5,13652,black,32500,34500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f85fga14886,pa,47,12978,black,32000,33600
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f8xfga20456,pa,44,12936,silver,33600,33100
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af6fh024826,fl,47,14963,gray,15500,17800
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af1fh024362,az,2,7025,blue,15900,9400
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjwegxfl502630,pa,4,5,white,37400,35200
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh012559,tx,4,10171,silver,15650,12700
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae8fh578662,tx,2,1816,red,14350,12000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a6xfg556985,nv,43,23012,black,18650,18300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg566503,nv,5,10919,silver,21000,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg565147,nv,5,10595,—,21000,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg592234,va,43,16539,silver,20400,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg585257,nv,49,16732,—,20700,20000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy3f0432889,mn,46,19847,blue,20300,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg559118,nv,48,13955,gray,20800,20900
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cyxf0435661,mn,46,18117,gray,20400,21000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg566735,tn,48,17914,gray,19300,18800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg586593,nv,49,10201,white,21100,21250
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg561322,nv,5,13188,white,20900,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg570742,nv,46,19425,silver,20500,20500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap7fn326601,ca,2,4909,gray,15850,11500
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc3fh405152,co,5,4831,gold,23700,21700
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap6fn311233,ca,1,19591,red,13900,7900
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc5fh428268,fl,44,9969,gray,23500,24000
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp7fl354812,ca,1,9688,blue,12000,4300
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cyxf0435583,sc,44,20149,gray,19000,18800
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u67f1163604,oh,45,29371,gray,17300,16500
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy0f0438878,fl,45,17701,gray,19150,19200
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp4fl366125,in,2,1,blue,12250,7000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fn342920,va,25,7096,silver,15000,13900
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap3fn330838,tx,38,7242,white,16100,15100
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp2fl379097,ga,2,5193,black,12100,6600
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp3fl369582,ca,1,10613,white,11900,3250
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf6ee0fa509785,ca,5,571,white,83000,75500
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadcxfh405181,wa,44,25083,white,23400,22000
2015,Audi,TTS,quattro,Coupe,automatic,trub1afk7f1000106,ca,46,10833,black,38400,41500
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5slxff100733,fl,4,9641,black,17300,19200
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5sl8fu100857,fl,3,10209,white,17050,16700
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff4f1013088,ca,46,8639,white,23600,22000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc9fr185628,sc,46,18358,black,47600,47100
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc0fr202599,pa,37,17769,black,53000,52750
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc7fr199933,tn,49,12645,black,48300,47250
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt6fea63485,il,43,23707,black,38900,38300
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4aexfh555819,ga,2,13337,blue,13800,10200
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4hjwdg8fl509027,mn,5,9,red,35900,25400
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdg4fl507247,mn,5,7,gray,35900,27300
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdg8fl507039,mn,4,8,white,35900,27400
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg585867,ne,19,2219,black,21500,18200
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdg6fl508545,mn,4,10,silver,35900,27900
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdg1fl508176,mn,4,13,silver,35900,27400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg580668,tn,5,9489,red,19850,18800
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap7fl837281,ca,1,7830,red,12600,2600
2015,Volkswagen,Golf GTI,S,Hatchback,manual,3vw5t7au5fm003874,nv,49,8414,blue,21100,21700
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy0f0437309,tx,38,18443,black,19250,18500
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy8f0438451,ca,44,19685,gray,19050,19300
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc3fh483155,wa,49,5391,red,24000,22200
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb6f1202372,wa,43,8320,white,29200,29500
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c58fvy29076,nj,48,7887,—,31200,32500
2015,BMW,Z4,sDrive28i,Convertible,manual,wball5c5xfj997680,nj,49,5587,—,41500,45500
2015,Acura,RDX,Technology Package,SUV,automatic,5j8tb4h50fl004864,ca,5,10174,gray,30000,34750
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c50fvy29458,nj,46,7201,black,31400,34000
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c55fv316297,nj,5,5239,white,25300,28000
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c58fvy27621,nj,5,13387,—,29600,30250
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy28931,nj,48,4558,black,32200,34000
2015,BMW,6 Series,640i,Convertible,automatic,wbalw7c54fd596045,nj,42,13033,gray,63000,66500
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c54fvy24571,nj,5,9438,gray,30800,34250
2015,BMW,Z4,sDrive35i,Convertible,automatic,wbalm7c56fj798764,nj,42,5888,black,51300,51500
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy24717,nj,47,8354,white,31100,34000
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c50fvy27614,nj,5,8466,beige,31000,33250
2015,BMW,Z4,sDrive35i,Convertible,automatic,wbalm7c54fj798942,nj,49,5123,black,51400,48000
2015,BMW,Z4,sDrive35is,Convertible,automatic,wbalm1c52fe634496,nj,45,5034,black,51400,56000
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c54fvy28989,nj,43,4012,black,32300,33750
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl8ff119467,ga,2,12887,black,20200,15900
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab0fn574541,ca,3,5202,silver,15900,11800
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab0fn501931,va,44,447,gray,15800,17000
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc4fr219325,ga,2,19038,white,51800,41200
2015,Ford,Fusion,SE,Sedan,automatic,1fa6p0h72f5110542,ga,2,2581,silver,15450,12800
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h74fr115769,ca,2,14208,blue,15150,10500
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af6fh128880,ga,2,2422,silver,15850,9700
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap3fc165711,ne,42,3651,black,15500,15400
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy2f0433763,ga,2,24065,blue,18600,14200
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc9fh406077,wi,5,12186,silver,23600,23750
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c51fvv94332,nj,49,5105,brown,33000,35000
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c51fvv93665,nj,46,7229,brown,32500,34000
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c57fvy29148,nj,49,6406,—,31600,33000
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl5ff117952,fl,49,13579,gray,20100,20100
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt5fga29018,tn,49,24887,—,36500,37500
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt4fga28975,tx,43,19015,—,36800,36200
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt4fga28961,tx,49,18818,—,36800,37100
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt7fga28971,tx,43,18465,—,36900,35000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg566496,ca,49,10740,silver,21000,20250
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg565222,ca,49,14071,red,20700,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca68fg566978,ca,5,6539,white,21400,22000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg561477,ca,49,13883,purple,20700,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg566500,ca,5,11908,silver,20900,20750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg570914,ca,49,7260,black,21300,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg571043,ca,5,14554,gray,20700,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg566173,ca,5,13915,black,20700,20750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg572059,ca,5,5445,gray,21500,21800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg559489,ca,5,11172,gray,21000,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg559471,ca,47,16252,gray,20100,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg559922,ca,5,13237,gray,20800,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg566084,ca,5,9430,burgundy,21100,20750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg570768,ca,5,12332,silver,20900,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca68fg570898,ca,48,15869,black,20500,20750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg560359,ca,49,9591,blue,21100,21500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg570967,ca,48,16845,gray,20500,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg567150,ca,42,12438,red,20800,20750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg570726,ca,49,12816,silver,20800,20500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fn314527,ca,1,16639,blue,15950,13400
2015,Porsche,Macan,S,SUV,automatic,wp1ab2a55flb50597,pa,47,13334,black,61000,55000
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve80ff105251,tx,4,44174,white,40900,40900
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s39f9135962,wi,1,3248,red,26200,14600
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff2f1009727,tx,48,12403,white,27900,28400
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue86ff151936,tx,47,16137,white,38300,38200
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue80ff143525,tx,5,19867,white,38300,38000
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue81ff149978,tx,48,14137,white,38700,38300
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl1ff103035,fl,46,10936,red,17350,17800
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue81ff144067,tx,44,15059,white,38700,38200
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue88ff144860,tx,5,19912,white,38300,38000
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve80ff156412,tx,5,3473,white,43800,44500
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab8fn587618,ca,1,2190,gray,16050,8700
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc9fr184198,tx,5,23376,white,42600,43500
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc7fr196689,nj,49,23511,black,46800,48000
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab2fn608057,fl,2,1961,gray,15700,14400
2015,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3bt2feb02244,ga,5,4475,red,52200,50600
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc7fr158238,il,35,20969,black,43600,43500
